id_buku,judul_buku,id_penulis,id_penerbit,id_kategori,ISBN,tahun_terbit,jumlah_halaman,link_buku,deskripsi
K123032,Konstruksi Hukum Tata Negara Indonesia Pasca Amandemen UUD 1945,PN211,PE112,H123,9.79E+12,1/25/2016,426,https://play.google.com/store/books/details?id=HW7IDwAAQBAJ&source=gbs_api,"Sebagai bangsa yang terus maju dan berkembang, hukum tata negara yang dimiliki oleh Indonesia juga terus berubah mengikuti dinamika di segala bidang. Karena itu, buku ini berupaya memberikan paparan komprehensif mengenai hukum tata negara Indonesia, khususnya pascareformasi yang ditandai dengan amendemen UUD 1945 sejak 1992-2002. Buku persembahan penerbit PrenadaMediaGroup"
K123033,Pengantar ilmu hukum tata negara,PN212,PE113,H123,9.79E+12,Tanggal terbit tidak tersedia,Jumlah halaman tidak tersedia,http://books.google.co.id/books?id=m3bTtgAACAAJ&dq=Hukum+dan+Tata+Negara&hl=&source=gbs_api,On constitutional law in Indonesia.
K123034,Hukum Tata Negara Indonesia Edisi Revisi,PN213,PE114,H123,9.79E+12,Tanggal terbit tidak tersedia,210,http://books.google.co.id/books?id=z1JtDwAAQBAJ&dq=Hukum+dan+Tata+Negara&hl=&source=gbs_api,"Buku Hukum Tata Negara ini Hadir untuk memaparkan kepada anda berbagai dinamika yang terjadi dalam ranah hukum tata negara Indonesia. Buku ini ditujukan untuk semua kalangan,Terutama kalangan akademis dalam indonesia"
K123035,HUKUM TATA NEGARA : Teori dan Praktik,PN214,PE115,H123,9.79E+12,12/16/2023,104,https://play.google.com/store/books/details?id=L43pEAAAQBAJ&source=gbs_api,"Buku ""Hukum Tata Negara: Teori dan Praktik"" merupakan panduan lengkap yang membahas esensi hukum tata negara dengan penekanan pada teori dan aplikasinya. Mengawali dengan Pengantar Hukum Tata Negara, pembaca diperkenalkan pada konsep dasar sistem hukum negara. Prinsip-prinsip Konstitusi diperinci secara mendalam, memberikan landasan bagi pembaca untuk memahami prinsip-prinsip pokok yang membentuk dan mendasari hukum tata negara. Buku ini tidak hanya mengulas teori, namun juga menggali praktik aktual dalam penerapan hukum tata negara, menjelaskan secara terperinci Pembagian Kekuasaan dalam Negara, serta peran lembaga-lembaga pemerintahan. Puncak pembahasannya adalah pada konsep Otonomi Daerah, yang memberikan perspektif menyeluruh tentang bagaimana sistem hukum mendukung pemberian otonomi kepada daerah. Dengan pendekatan yang komprehensif, buku ini menjadi rujukan penting bagi mahasiswa, praktisi hukum, dan siapa pun yang berminat memahami dinamika kompleks hukum tata negara dalam konteks global."
K123036,BUKU AJAR HUKUM TATA NEGARA INDONESIA,PN215,PE116,H123,9.79E+12,5/31/2023,130,https://play.google.com/store/books/details?id=7_LBEAAAQBAJ&source=gbs_api,"Buku dengan judul Buku Ajar Hukum Tata Negara Indonesia ini merupakan salah satu karya penulis yang diramu dari beberapa buku-buku litelatur yang berhubungan dengan materi hukum Tata Negara dengan maksud utama ialah suatu pengantar pembelajaran bagi para mahasiswa jurusan ilmu hukum/fakultas Syariâ€™ah dan hukum untuk mempelajari bagaimana mengelola suatu Negara, lembaga-lembaga Negara, sistem pemeritahannya, demokrasi di Negara Republik, konstitusi dan juga termasuk hubungan bernegara dengan Negara lain. Yang sangat penting dalam mempelajari Hukum Tata Negara tidak hanya dapat dipahami berdasarkan hukum formil/ilmu hukum belaka saja namun mesti difahami berdasarkan dinamika historis dan ideologis, seperti misalnya dalam pembuatan suatu aturan atau perundang-undangan di negara republik harus mempertimbangkan tiga landasan yakni landasan sosioligis, landasan Filosofis dan landasan yuridis. Terakhir Penulis harapkan buku ini menjadi salah satu wujud pengabdian penulis yang berusaha untuk memberikan salah satu kontribusi pemikiran yang memang tidak bernilai dalam pengembangan ilmu hukum namun dapat bermanfaat bagi yang mempelajarinya terlebih bagi para mahasiswa jurusan ilmu hukum agar memahaminya."
K123037,Hukum tata negara darurat di Indonesia,PN216,PE117,H123,9.79E+12,Tanggal terbit tidak tersedia,184,http://books.google.co.id/books?id=P6ZUAAAACAAJ&dq=Hukum+dan+Tata+Negara&hl=&source=gbs_api,Deskripsi tidak tersedia
K123038,Hukum tata negara,PN217,PE118,H123,9.79E+12,Tanggal terbit tidak tersedia,260,http://books.google.co.id/books?id=hNFZAQAACAAJ&dq=Hukum+dan+Tata+Negara&hl=&source=gbs_api,Deskripsi tidak tersedia
K123039,Hukum tata negara Indonesia,PN218,PE119,H123,9.79E+12,Tanggal terbit tidak tersedia,314,http://books.google.co.id/books?id=mdOwzgEACAAJ&dq=Hukum+dan+Tata+Negara&hl=&source=gbs_api,Deskripsi tidak tersedia
K123040,Fiqh Tata Negara,PN219,PE120,H123,9.79E+12,Tanggal terbit tidak tersedia,248,https://play.google.com/store/books/details?id=98hEEAAAQBAJ&source=gbs_api,"Bagaimanakah hubungan antara Islam dan negara? Adakah konsep negara Islam? Apakah Pancasila sesuai dengan Islam? Pertanyaan-pertanyaan tersebut kerap menjadi perdebatan di dunia intelektual Islam, seiring dengan munculnya gerakan Islam trans-nasional yang mengusung gagasan negara khilafah. Perdebatan tersebut dapat dimengerti lantaran Islam memang tidak memiliki konsep baku (fixed) dan detail menyangkut bentuk negara dan konsep pemerintahan. Islam banyak berbicara soal negara dan pemerintahan secara makro dan universal, sebagaimana tercermin dalam prinsip-prinsip umum tentang asy-syura (permusyawaratan), al-'adalah (keadilan), al-musawah (persamaan), dan al-hurriyyah (kebebasan). Oleh karena itu, teknis penyelenggaraan negara diserahkan kepada umat dengan tetap mengacu pada dalil-dalil universal ajaran agama dan prinsip maqashid asy-syari'ah. Dengan demikian, landasan teologis dalam penyelenggaraan negara berupa seruan moral untuk mengapresiasi kemaslahatan dan kepentingan masyarakat. Buku ini membahas hubungan Islam dan negara. Melalui perspektif fiqh yang mendalam dengan tetap mempertimbangkan realitas Indonesia sebagai negara Pancasila, buku ini berusaha menjembatani hubungan antara Islam dan negara. Selamat membaca!"
A123001,Madjalah ilmu alam untuk Indonesia,PN220,PE121,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,1034,https://play.google.com/store/books/details?id=UDbPAAAAMAAJ&source=gbs_api,Deskripsi tidak tersedia
A123002,Madjalah Ilmu Alam,PN221,PE122,Z123,ISBN tidak tersedia,2/1/1951,702,http://books.google.nl/books?id=jNsWAQAAIAAJ&dq=Ilmu+Alam&hl=&source=gbs_api,Deskripsi tidak tersedia
A123003,Ilmu alam,PN222,PE123,Z123,ISBN tidak tersedia,9/2/1993,140,http://books.google.nl/books?id=LqkNAAAAIAAJ&dq=Ilmu+Alam&hl=&source=gbs_api,Deskripsi tidak tersedia
A123004,Album der natuur,PN223,PE124,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,416,https://play.google.com/store/books/details?id=NgxpAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123005,Album der natuur,PN223,PE125,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,408,https://play.google.com/store/books/details?id=ma8WAQAAIAAJ&source=gbs_api,Deskripsi tidak tersedia
A123006,Catalogus der bibliotheek van de Koninklijke natuurkundige vereeniging in Nederlandsch-India,PN224,PE126,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,632,https://play.google.com/store/books/details?id=RyHLAA0HadYC&source=gbs_api,Deskripsi tidak tersedia
A123007,Boek der Natuur,PN225,PE127,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,176,https://play.google.com/store/books/details?id=6SlmAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123008,De Tropische natuur,PN226,PE128,Z123,ISBN tidak tersedia,11/10/1932,606,http://books.google.nl/books?id=dhhEAAAAIAAJ&dq=Ilmu+Alam&hl=&source=gbs_api,Deskripsi tidak tersedia
A123009,"Natuurlyke historie of uitvoerige beschryving der dieren, planten en mineraalen",PN227,PE129,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,820,https://play.google.com/store/books/details?id=Quj8L9aa1pUC&source=gbs_api,Deskripsi tidak tersedia
A123010,"Java, deszelfs gedaante, bekleeding en inwendige structuur",PN228,PE130,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,664,https://play.google.com/store/books/details?id=7JwCAAAAMAAJ&source=gbs_api,Deskripsi tidak tersedia
A123011,"Natuurlyke historie of Uitvoerige beschryving der dieren, planten en mineraalen, volgens het samenstel van den heer Linnaeus",PN229,PE131,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,480,https://play.google.com/store/books/details?id=gxBiAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123012,"Natuurlyke historie of uitvoerige beschryving der dieren, planten en mineraalen, volgens het samenstel van den heer Linnaeus",PN229,PE132,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,606,https://play.google.com/store/books/details?id=SyRDJN73DOkC&source=gbs_api,Deskripsi tidak tersedia
A123013,"Aardrijkskundige beschrijving van Midden-Sumatra, met atlas",PN230,PE133,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,190,https://play.google.com/store/books/details?id=xX1VAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123014,Catechismus der natuur,PN231,PE134,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,110,https://play.google.com/store/books/details?id=CzNjpfYwVnUC&source=gbs_api,Deskripsi tidak tersedia
A123015,Schoedler's Boek der natuur,PN232,PE135,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,640,https://play.google.com/store/books/details?id=UDqMifMoF64C&source=gbs_api,Deskripsi tidak tersedia
A123016,"Natuurlyke historie of uitvoerige beschryving der dieren, planten en mineraalen, volgens het samenstel van den heer LinnÃ¦us. Met naauwkeurige afbeeldingen",PN233,PE136,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,608,https://play.google.com/store/books/details?id=LExnAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123017,"Natuurkundige lessen, door proefneemingen bevestigd, tot opheldering van allerley dagelyks voorkomende zaaken",PN233,PE137,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,366,https://play.google.com/store/books/details?id=QDFlAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123018,Natuur- en geneeskundig archief voor NeÃªrland's-IndiÃ«,PN234,PE138,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,644,https://play.google.com/store/books/details?id=0fMoAQAAMAAJ&source=gbs_api,Deskripsi tidak tersedia
A123019,Natuurlyke historie voor kinderen,PN235,PE139,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,504,https://play.google.com/store/books/details?id=PhwOAAAAQAAJ&source=gbs_api,Deskripsi tidak tersedia
A123020,Natuurkundige verhandelingen von de Hollandsche maatschappij der wetenschappen te Haarlem,PN236,PE140,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,178,https://play.google.com/store/books/details?id=allQAQAAMAAJ&source=gbs_api,Deskripsi tidak tersedia
A123021,De reis van de Beagle,PN236,PE141,Z123,9.79E+12,3/30/2012,569,https://play.google.com/store/books/details?id=fO7XSvfpeRoC&source=gbs_api,"De reis van de Beagle, Charles Darwin `De belangrijkste wetenschappelijke onderzoeker van zijn tijd en land. New York Times Op 27 december 1831 vertrok Zijner Majesteits Schip de Beagle, een brigantijn met tien kanonnen, onder commando van kapitein R.N. Fitz-Roy, uit Devonport. Doel van de expeditie was het verder in kaart brengen van de natuurlijke historie en geologie van PatagoniÃ« en Vuurland. De reis van de Beagle is het fascinerende verslag van de vijf jaar die Charles Darwin aan het begin van zijn carriÃ¨re doorbracht aan boord van het schip de Beagle. Tussen 1831 en 1836 reisde Darwin naar de Canarische en Kaapverdische Eilanden, Zuid-Amerika, vele tropische eilanden in de Grote Oceaan (onder meer de Galapagoseilanden, waar hij belangrijke ontdekkingen deed), AustraliÃ« en Nieuw-Zeeland. De reis van de Beagle is opgezet als dagboek, maar het is zoveel meer: een spannend reisverslag, een nauwgezette natuurhistorische ontdekkingstocht, een kleurrijke parade van allerlei verschillende mensen, culturen, dieren en natuurlijke fenomenen. Darwin wist duizenden uren van observaties buitengewoon scherpzinnig vast te leggen. Bovenal toont dit meesterwerk de vorming van de grensverleggende wetenschapper Darwin Ã©n zijn theorieÃ«n. David Quammen is een van de beroemdste natuurwetenschappers van onze tijd en publiceert regelmatig in National Geographic Magazine. Vertaler Frank van der Knoop is in de huid van Charles Darwin gekropen. Van mei 2005 tot maart 2010 zeilde Van der Knoop, samen met vrouw en kind, rond de wereld met zijn jacht Noorderzon, en volgde daarbij grotendeels de route van de Beagle. Dit heeft geresulteerd in een prachtige vertaling, waarbij de 19de-eeuwse sfeer een 21ste-eeuwse vaart heeft gekregen."
A123022,Verslag,PN237,PE142,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,202,https://play.google.com/store/books/details?id=JloYAAAAYAAJ&source=gbs_api,Deskripsi tidak tersedia
A123023,"Natuurlyke historie of uitvoerige beschryving der dieren, planten en mineraalen, volgens het samenstel van den heer LinnÃ¦us. Met naauwkeurige afbeeldingen",PN238,PE143,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,542,https://play.google.com/store/books/details?id=oGZaAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123024,Natuurkundige verhandelingen van de Hollandsche Maatschappij der Wetenschappen te Haarlem,PN239,PE144,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,372,https://play.google.com/store/books/details?id=zHk7AQAAIAAJ&source=gbs_api,Deskripsi tidak tersedia
A123025,"Natuurlyke historie voor kinderen, gedeeltelyk ingericht naar de Hoogduitsche uitgaave van den hooggeleerden heere M. Georg Christian Raff ...",PN240,PE145,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,356,https://play.google.com/store/books/details?id=IwdZAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123026,Katechismus der natuur,PN240,PE146,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,456,https://play.google.com/store/books/details?id=85FnAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123027,"Natuurs verborgentheden ontdekt: zijnde een tweede vervolg der brieven, geschreven aan de Koninglijke SoÃ§ieteit tot Londen",PN241,PE147,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,204,https://play.google.com/store/books/details?id=axpjAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123028,De algemeene en byzondere natuurlyke historie,PN242,PE148,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,344,https://play.google.com/store/books/details?id=s5KWXtFLHpEC&source=gbs_api,Deskripsi tidak tersedia
A123029,"Vertellingen van den onderwijzer Schoolvriend, over Nederlandsche voortbrengsels der natuurlijke historie",PN243,PE149,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,118,https://play.google.com/store/books/details?id=_29dAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123030,Natuurkundige verhandelingen van de Hollandsche Maatschappij der Wetenschappen te Haarlem,PN244,PE150,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,322,https://play.google.com/store/books/details?id=iThDAQAAMAAJ&source=gbs_api,Deskripsi tidak tersedia
A123031,D'Amboinsche rariteitkamer,PN245,PE151,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,560,https://play.google.com/store/books/details?id=Ui1MAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123032,Natuurlyke historie voor kinderen,PN246,PE152,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,356,https://play.google.com/store/books/details?id=jIpFAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
A123033,De ongunstige toestand der natuurlijke geschiedenis,PN247,PE153,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,16,https://play.google.com/store/books/details?id=NUJY38_Om-YC&source=gbs_api,Deskripsi tidak tersedia
A123034,De bÃ¨tacanon,PN248,PE154,Z123,9.79E+12,10/9/2008,228,http://books.google.nl/books?id=dUk8GQAACAAJ&dq=Ilmu+Alam&hl=&source=gbs_api,Bundel met 50 kernbegrippen uit de natuurwetenschap.
A123035,"Natuurkundige verhandelingen, of verzameling van stukken",PN248,PE155,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,742,https://play.google.com/store/books/details?id=4_uZRCLavSgC&source=gbs_api,Deskripsi tidak tersedia
A123036,Natuurkundige voordrachten,PN249,PE156,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,956,https://play.google.com/store/books/details?id=pzRPGniT8Z4C&source=gbs_api,Deskripsi tidak tersedia
A123037,Bijdragen tot de natuurkundige wetenschappen,PN250,PE157,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,716,https://play.google.com/store/books/details?id=WgksAAAAYAAJ&source=gbs_api,Deskripsi tidak tersedia
A123038,Godgeleerde natuurkunde,PN251,PE158,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,Jumlah halaman tidak tersedia,Link buku tidak tersedia,Deskripsi tidak tersedia
A123039,Een kleine geschiedenis van bijna alles,PN251,PE159,Z123,9.79E+12,11/29/2016,Jumlah halaman tidak tersedia,https://play.google.com/store/books/details?id=_w6TDQAAQBAJ&source=gbs_api,Deskripsi tidak tersedia
A123040,Handleiding bij het onderwijs in de beginselen der plant- en dierkunde,PN252,PE160,Z123,ISBN tidak tersedia,Tanggal terbit tidak tersedia,304,https://play.google.com/store/books/details?id=GBJpAAAAcAAJ&source=gbs_api,Deskripsi tidak tersedia
D123001,INFORMASI GEOSPASIAL: Penggunaan ArcGIS Online dan GPS Essentials,PN253,PE161,Q123,9.79E+12,Tanggal terbit tidak tersedia,127,http://books.google.nl/books?id=P6lMEAAAQBAJ&dq=Ilmu+Bumi+dan+Geospasial&hl=&source=gbs_api,"Buku ini terdiri dari sebelas bab yang meliputi Informasi Geografis dan Geospasial, Konsep Dasar Sistem Informasi Geografis, Pengumpulan Data Informasi Spasial, Pengenalan Survei dan GPS, Webgis dan Arcgis Online, Pembuatan WebGIS Berbasis ArcGIS Online Studi Kasus Sebaran Covid-19 Kota Palopo, GPS Essentials, Fitur-Fitur GPS Essentials, Penggunaan Kompas, Fitur Waypoint, Tracking. Buku ini diharapkan dapat dijadikan sebagai salah satu referensi bagi kalangan umum maupun mahasiswa terutama yang berkaitan dengan SIG. Buku ini juga dapat dijadikan sebagai bahan bacaan dan bahan ajar pada perguruan tinggi untuk penambah wawasan dalam menggambarkan dan menganalisis suatu wilayah secara spasial."
